"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"3952","315","1400000US06037300501","Census Tract 3005.01, Los Angeles County, California"
"5907","430","1400000US06037300502","Census Tract 3005.02, Los Angeles County, California"
"8261","480","1400000US06037300600","Census Tract 3006, Los Angeles County, California"
"6188","489","1400000US06037300701","Census Tract 3007.01, Los Angeles County, California"
"5776","499","1400000US06037300702","Census Tract 3007.02, Los Angeles County, California"
"6478","390","1400000US06037300800","Census Tract 3008, Los Angeles County, California"
"6338","425","1400000US06037300901","Census Tract 3009.01, Los Angeles County, California"
"2058","153","1400000US06037300902","Census Tract 3009.02, Los Angeles County, California"
"5115","707","1400000US06037301000","Census Tract 3010, Los Angeles County, California"
"6555","588","1400000US06037301100","Census Tract 3011, Los Angeles County, California"
"4326","312","1400000US06037301203","Census Tract 3012.03, Los Angeles County, California"
"5166","527","1400000US06037301204","Census Tract 3012.04, Los Angeles County, California"
"1944","127","1400000US06037301205","Census Tract 3012.05, Los Angeles County, California"
"4916","473","1400000US06037301206","Census Tract 3012.06, Los Angeles County, California"
"2168","156","1400000US06037301300","Census Tract 3013, Los Angeles County, California"
"4133","307","1400000US06037301400","Census Tract 3014, Los Angeles County, California"
"1793","195","1400000US06037301501","Census Tract 3015.01, Los Angeles County, California"
"7232","488","1400000US06037301502","Census Tract 3015.02, Los Angeles County, California"
"6214","459","1400000US06037301601","Census Tract 3016.01, Los Angeles County, California"
"4047","372","1400000US06037301602","Census Tract 3016.02, Los Angeles County, California"
"2810","326","1400000US06037301701","Census Tract 3017.01, Los Angeles County, California"
"6006","458","1400000US06037301702","Census Tract 3017.02, Los Angeles County, California"
"3656","395","1400000US06037301801","Census Tract 3018.01, Los Angeles County, California"
"3389","331","1400000US06037301802","Census Tract 3018.02, Los Angeles County, California"
"7596","435","1400000US06037301900","Census Tract 3019, Los Angeles County, California"
"3418","287","1400000US06037302002","Census Tract 3020.02, Los Angeles County, California"
"3540","315","1400000US06037302003","Census Tract 3020.03, Los Angeles County, California"
"4096","258","1400000US06037302004","Census Tract 3020.04, Los Angeles County, California"
"6055","718","1400000US06037302102","Census Tract 3021.02, Los Angeles County, California"
"6012","552","1400000US06037302103","Census Tract 3021.03, Los Angeles County, California"
"3966","299","1400000US06037302104","Census Tract 3021.04, Los Angeles County, California"
"3391","331","1400000US06037302201","Census Tract 3022.01, Los Angeles County, California"
"5049","428","1400000US06037302202","Census Tract 3022.02, Los Angeles County, California"
"3690","301","1400000US06037302301","Census Tract 3023.01, Los Angeles County, California"
"5066","272","1400000US06037302302","Census Tract 3023.02, Los Angeles County, California"
"5521","413","1400000US06037302401","Census Tract 3024.01, Los Angeles County, California"
"4206","359","1400000US06037302503","Census Tract 3025.03, Los Angeles County, California"
"4405","426","1400000US06037302504","Census Tract 3025.04, Los Angeles County, California"
"4022","366","1400000US06037302505","Census Tract 3025.05, Los Angeles County, California"
"3907","474","1400000US06037302506","Census Tract 3025.06, Los Angeles County, California"
"5468","427","1400000US06037310100","Census Tract 3101, Los Angeles County, California"
"5427","333","1400000US06037310201","Census Tract 3102.01, Los Angeles County, California"
"5001","518","1400000US06037310202","Census Tract 3102.02, Los Angeles County, California"
"2928","220","1400000US06037310300","Census Tract 3103, Los Angeles County, California"
"3487","249","1400000US06037310400","Census Tract 3104, Los Angeles County, California"
"3312","391","1400000US06037310501","Census Tract 3105.01, Los Angeles County, California"
"5907","442","1400000US06037310601","Census Tract 3106.01, Los Angeles County, California"
"2575","271","1400000US06037310602","Census Tract 3106.02, Los Angeles County, California"
"2464","243","1400000US06037310701","Census Tract 3107.01, Los Angeles County, California"
"7115","476","1400000US06037310702","Census Tract 3107.02, Los Angeles County, California"
"5450","383","1400000US06037310703","Census Tract 3107.03, Los Angeles County, California"
"4955","276","1400000US06037310800","Census Tract 3108, Los Angeles County, California"
"6491","458","1400000US06037310900","Census Tract 3109, Los Angeles County, California"
"3596","234","1400000US06037311000","Census Tract 3110, Los Angeles County, California"
"3702","227","1400000US06037311100","Census Tract 3111, Los Angeles County, California"
"2974","267","1400000US06037311200","Census Tract 3112, Los Angeles County, California"
"3605","261","1400000US06037311300","Census Tract 3113, Los Angeles County, California"
"2413","294","1400000US06037311400","Census Tract 3114, Los Angeles County, California"
"5350","349","1400000US06037311500","Census Tract 3115, Los Angeles County, California"
"7416","599","1400000US06037311600","Census Tract 3116, Los Angeles County, California"
"6301","397","1400000US06037311700","Census Tract 3117, Los Angeles County, California"
"3315","379","1400000US06037311801","Census Tract 3118.01, Los Angeles County, California"
"3785","523","1400000US06037311802","Census Tract 3118.02, Los Angeles County, California"
"0","95","1400000US06037320000","Census Tract 3200, Los Angeles County, California"
"6969","492","1400000US06037320100","Census Tract 3201, Los Angeles County, California"
"3982","824","1400000US06037320201","Census Tract 3202.01, Los Angeles County, California"
"5755","538","1400000US06037320202","Census Tract 3202.02, Los Angeles County, California"
"6932","551","1400000US06037320300","Census Tract 3203, Los Angeles County, California"
"6452","343","1400000US06037400204","Census Tract 4002.04, Los Angeles County, California"
"3428","321","1400000US06037400205","Census Tract 4002.05, Los Angeles County, California"
"5345","279","1400000US06037400206","Census Tract 4002.06, Los Angeles County, California"
"4678","281","1400000US06037400207","Census Tract 4002.07, Los Angeles County, California"
"3146","235","1400000US06037400302","Census Tract 4003.02, Los Angeles County, California"
"6916","425","1400000US06037400304","Census Tract 4003.04, Los Angeles County, California"
"4522","377","1400000US06037400402","Census Tract 4004.02, Los Angeles County, California"
"3705","260","1400000US06037400403","Census Tract 4004.03, Los Angeles County, California"
"4424","234","1400000US06037400404","Census Tract 4004.04, Los Angeles County, California"
"2267","284","1400000US06037400501","Census Tract 4005.01, Los Angeles County, California"
"4493","405","1400000US06037400602","Census Tract 4006.02, Los Angeles County, California"
"4884","398","1400000US06037400603","Census Tract 4006.03, Los Angeles County, California"
"2800","407","1400000US06037400604","Census Tract 4006.04, Los Angeles County, California"
"4503","993","1400000US06037400800","Census Tract 4008, Los Angeles County, California"
"3862","296","1400000US06037400900","Census Tract 4009, Los Angeles County, California"
"3145","179","1400000US06037401001","Census Tract 4010.01, Los Angeles County, California"
"3999","284","1400000US06037401002","Census Tract 4010.02, Los Angeles County, California"
"4963","408","1400000US06037401101","Census Tract 4011.01, Los Angeles County, California"
"2811","331","1400000US06037401102","Census Tract 4011.02, Los Angeles County, California"
"3110","169","1400000US06037401201","Census Tract 4012.01, Los Angeles County, California"
"4525","319","1400000US06037401202","Census Tract 4012.02, Los Angeles County, California"
"5411","347","1400000US06037401203","Census Tract 4012.03, Los Angeles County, California"
"1930","360","1400000US06037401303","Census Tract 4013.03, Los Angeles County, California"
"6223","342","1400000US06037401304","Census Tract 4013.04, Los Angeles County, California"
"6822","457","1400000US06037401311","Census Tract 4013.11, Los Angeles County, California"
"5446","339","1400000US06037401312","Census Tract 4013.12, Los Angeles County, California"
"5522","327","1400000US06037401500","Census Tract 4015, Los Angeles County, California"
"5145","378","1400000US06037401601","Census Tract 4016.01, Los Angeles County, California"
"5404","350","1400000US06037401602","Census Tract 4016.02, Los Angeles County, California"
"3056","202","1400000US06037401603","Census Tract 4016.03, Los Angeles County, California"
"4060","292","1400000US06037401701","Census Tract 4017.01, Los Angeles County, California"
"3791","429","1400000US06037401703","Census Tract 4017.03, Los Angeles County, California"
"5769","451","1400000US06037401704","Census Tract 4017.04, Los Angeles County, California"
"7172","446","1400000US06037401800","Census Tract 4018, Los Angeles County, California"
"4878","527","1400000US06037401901","Census Tract 4019.01, Los Angeles County, California"
"5726","430","1400000US06037401902","Census Tract 4019.02, Los Angeles County, California"
"3069","345","1400000US06037402001","Census Tract 4020.01, Los Angeles County, California"
"3654","277","1400000US06037402002","Census Tract 4020.02, Los Angeles County, California"
"4867","549","1400000US06037402101","Census Tract 4021.01, Los Angeles County, California"
"4896","465","1400000US06037402102","Census Tract 4021.02, Los Angeles County, California"
"6837","474","1400000US06037402200","Census Tract 4022, Los Angeles County, California"
"5871","577","1400000US06037402301","Census Tract 4023.01, Los Angeles County, California"
"4266","481","1400000US06037402303","Census Tract 4023.03, Los Angeles County, California"
"4431","693","1400000US06037402304","Census Tract 4023.04, Los Angeles County, California"
"6231","539","1400000US06037402402","Census Tract 4024.02, Los Angeles County, California"
"4184","594","1400000US06037402403","Census Tract 4024.03, Los Angeles County, California"
"2219","331","1400000US06037402404","Census Tract 4024.04, Los Angeles County, California"
"3086","348","1400000US06037402405","Census Tract 4024.05, Los Angeles County, California"
